"","year","country","number_of_attacks","eventsLT1hr","success","suicide_attack","confirmed_fatalities","confirmed_us_fatal","nkillter","nwound","nwoundus","nwoundte","involved_property","ransom","atktrg_gov","atktrg_diplom","atktrg_relig","atktrg_air","atktrg_military","atktrg_buss","atktrg_priv","with_explosives","with_sabotage","with_firearm"
"989",1987,"Dominican Republic",15,0,15,0,7,0,0,4,0,0,15,0,2,0,0,0,0,8,5,14,0,0
"990",1987,"Ecuador",6,1,6,0,0,0,0,1,0,0,4,1,1,1,0,0,0,1,1,3,0,1
"991",1987,"Egypt",7,0,5,0,1,0,0,12,2,0,5,0,2,1,0,0,1,0,0,1,0,6
"992",1987,"El Salvador",234,0,229,0,421,1,0,317,0,0,222,0,8,1,0,0,48,11,40,112,0,91
"993",1987,"Ethiopia",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"994",1987,"Fiji",3,0,3,0,0,0,0,1,0,0,3,0,1,0,0,0,0,2,0,2,0,0
"995",1987,"France",87,0,85,0,5,0,0,8,0,0,84,0,58,1,1,1,0,7,9,24,0,5
"996",1987,"Germany",20,0,17,0,2,0,0,33,0,0,18,0,2,1,0,1,5,7,1,11,0,2
"997",1987,"Ghana",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"998",1987,"Greece",26,0,21,0,2,0,0,37,22,0,21,0,6,2,0,0,4,5,5,16,0,6
"999",1987,"Guatemala",56,0,56,0,211,0,0,38,0,0,55,0,2,0,0,0,40,0,5,6,0,49
"1000",1987,"Haiti",10,0,9,0,4,0,0,6,0,0,9,0,7,1,0,0,0,1,1,0,0,8
"1001",1987,"Honduras",20,0,15,0,21,0,0,12,6,0,19,0,0,2,0,0,3,3,5,7,0,7
"1002",1987,"India",166,0,155,0,506,0,3,429,0,0,95,0,21,0,8,2,2,11,60,24,0,116
"1003",1987,"Iran",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"1004",1987,"Iraq",3,0,3,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,1,0,0,1
"1005",1987,"Ireland",24,0,6,0,6,0,0,0,0,0,18,1,0,0,0,0,1,18,3,0,0,6
"1006",1987,"Israel",23,0,16,0,11,0,0,62,0,0,15,0,0,2,0,0,3,4,6,14,0,2
"1007",1987,"Italy",14,0,13,0,3,0,0,0,0,0,11,0,3,2,0,0,0,1,6,9,0,5
"1008",1987,"Japan",10,0,9,0,1,0,0,3,0,0,9,0,1,0,0,1,0,1,0,6,0,2
"1009",1987,"Kuwait",12,0,10,0,1,0,0,0,0,0,11,0,1,0,0,1,0,4,2,7,0,0
"1010",1987,"Lebanon",94,4,85,2,178,0,0,338,0,0,48,1,8,7,3,4,23,17,13,41,0,35
"1011",1987,"Malta",4,0,4,0,0,0,0,11,0,0,4,0,0,0,0,0,0,3,0,0,0,1
"1012",1987,"Martinique",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"1013",1987,"Mexico",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1014",1987,"Morocco",4,0,4,0,200,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0
"1015",1987,"Mozambique",11,3,11,0,468,0,0,170,0,0,7,0,1,0,4,0,1,0,2,3,0,3
"1016",1987,"Myanmar (Burma)",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"1017",1987,"Namibia",7,0,7,0,2,0,0,3,0,0,7,0,2,0,0,0,0,1,2,6,0,0
"1018",1987,"Netherlands",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1019",1987,"Nicaragua",223,0,220,0,549,0,4,294,0,0,222,0,30,0,0,0,101,17,24,70,0,148
"1020",1987,"Norway",2,0,2,0,1,0,0,9,0,0,2,0,0,1,0,0,0,0,0,1,0,0
"1021",1987,"Pakistan",60,0,58,0,183,0,0,1095,0,0,56,0,9,2,1,0,0,13,15,50,0,5
"1022",1987,"Panama",4,0,3,0,1,0,0,0,0,0,2,0,2,1,0,0,0,0,0,2,0,2
"1023",1987,"Paraguay",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"1024",1987,"Peru",627,5,595,0,773,0,1,357,0,0,544,2,110,7,5,3,55,173,77,357,0,197
"1025",1987,"Philippines",160,3,147,0,404,3,2,485,0,0,115,2,17,3,7,2,44,12,12,59,0,83
"1026",1987,"Singapore",2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0
"1027",1987,"Somalia",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1028",1987,"South Africa",133,0,122,0,120,0,27,388,1,3,120,0,16,0,0,1,16,9,13,71,0,16
"1029",1987,"Spain",104,2,89,0,68,1,2,211,10,0,89,2,10,2,1,0,7,45,8,74,0,11
"1030",1987,"Sri Lanka",115,0,107,1,1274,0,0,781,0,0,98,0,18,0,2,1,25,8,18,45,0,53
"1031",1987,"Sudan",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"1032",1987,"Suriname",13,1,12,0,6,0,0,7,0,0,12,0,0,0,0,0,4,4,0,4,0,0
"1033",1987,"Swaziland",1,0,1,0,4,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"1034",1987,"Switzerland",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"1035",1987,"Tunisia",4,0,4,0,0,0,0,13,0,0,4,0,0,0,0,0,0,4,0,4,0,0
"1036",1987,"Turkey",43,0,42,0,187,0,0,80,0,0,37,0,7,0,0,0,5,2,23,10,0,29
"1037",1987,"Uganda",1,0,1,0,1,0,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"1038",1987,"United Kingdom",117,0,89,0,104,0,10,120,0,0,43,0,20,0,1,0,16,14,32,41,0,64
"1039",1987,"United States",34,0,29,0,1,0,0,1,1,0,29,0,3,1,0,0,0,14,1,18,2,0
"1040",1987,"Venezuela",13,2,13,0,3,0,0,0,0,0,4,0,1,1,0,0,1,8,1,1,0,7
"1041",1987,"West Bank and Gaza Strip",11,0,8,0,3,0,0,7,0,0,7,0,0,0,0,0,5,0,3,4,0,2
"1042",1987,"Zambia",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"1043",1987,"Zimbabwe",11,0,11,0,35,2,0,19,0,0,10,0,2,0,2,0,0,1,5,4,0,5
"1044",1988,"Afghanistan",11,0,11,0,128,0,0,106,0,0,11,0,0,0,0,1,1,0,7,11,0,0
"1045",1988,"Angola",12,0,12,0,145,0,0,138,0,0,11,0,1,0,1,1,2,2,3,8,0,4
"1046",1988,"Argentina",33,0,28,0,1,0,0,20,0,0,32,0,6,0,1,0,6,12,3,27,0,3
"1047",1988,"Australia",3,0,2,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,2,0,0
"1048",1988,"Austria",1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1049",1988,"Bangladesh",36,0,36,0,87,0,0,166,0,0,20,0,7,0,0,0,0,1,24,16,0,20
"1050",1988,"Belgium",5,0,5,0,1,0,0,0,0,0,4,0,0,0,0,0,1,1,0,2,0,1
"1051",1988,"Bolivia",11,0,8,0,2,0,0,0,0,0,8,0,2,3,0,0,1,2,0,8,0,3
"1052",1988,"Botswana",3,0,3,0,1,0,0,5,0,0,3,0,0,0,0,0,0,1,2,3,0,0
"1053",1988,"Brazil",2,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,1
"1054",1988,"Chile",185,0,168,0,19,0,1,81,0,0,172,0,28,1,3,0,8,24,26,139,0,23
"1055",1988,"Colombia",427,27,403,0,1096,0,1,419,0,0,236,12,89,7,5,2,77,51,76,81,0,320
"1056",1988,"Congo (Democratic Republic of the)",1,0,1,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1057",1988,"Costa Rica",2,0,2,0,0,0,0,6,2,0,2,0,1,0,0,0,0,1,0,2,0,0
"1058",1988,"Cyprus",5,0,4,0,6,0,0,15,0,0,3,0,0,1,0,0,1,0,0,4,0,0
"1059",1988,"Denmark",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"1060",1988,"Djibouti",2,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,2,0,0
"1061",1988,"Dominican Republic",2,0,2,0,0,0,0,4,0,0,2,0,1,0,0,0,0,0,0,2,0,0
"1062",1988,"Ecuador",9,0,8,0,4,0,0,7,0,0,7,0,3,0,0,0,1,0,0,0,0,9
"1063",1988,"Egypt",9,0,7,0,1,0,0,17,0,0,8,0,1,1,2,0,0,2,0,6,0,0
"1064",1988,"El Salvador",367,2,362,0,361,0,0,364,0,0,339,0,37,3,1,1,75,48,31,212,0,145
"1065",1988,"Ethiopia",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
"1066",1988,"France",54,0,54,0,6,0,0,19,0,0,50,0,11,5,0,0,0,15,12,43,0,9
"1067",1988,"Germany",18,0,14,0,1,0,0,14,0,0,17,0,1,0,1,0,7,6,0,9,0,2
"1068",1988,"Greece",38,0,34,0,14,1,0,104,4,0,36,0,12,6,2,0,1,6,4,33,0,2
"1069",1988,"Guadeloupe",4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,4,0,0
"1070",1988,"Guatemala",29,1,28,0,135,0,0,35,0,0,25,0,2,0,1,1,12,1,4,9,0,18
"1071",1988,"Haiti",6,0,6,0,3,0,0,0,0,0,3,0,1,0,0,0,1,1,1,3,0,3
"1072",1988,"Honduras",21,0,18,0,32,5,0,11,4,0,15,0,3,3,1,0,6,2,4,14,0,7
"1073",1988,"India",358,4,336,0,966,0,0,1033,0,0,184,0,36,1,8,1,9,39,135,68,0,246
"1074",1988,"Iran",6,0,4,0,18,0,0,7,0,0,5,0,1,0,0,0,0,0,4,5,0,1
"1075",1988,"Iraq",4,0,4,0,43,0,0,104,0,0,3,0,0,0,0,1,1,2,0,2,0,1
"1076",1988,"Israel",35,0,23,0,13,0,0,43,0,0,31,0,3,2,1,0,2,2,12,16,0,4
"1077",1988,"Italy",29,0,25,0,6,1,0,19,4,0,28,0,5,0,0,0,1,7,4,27,0,1
"1078",1988,"Japan",16,0,12,0,0,0,0,26,0,0,15,0,3,0,0,1,0,4,3,7,0,1
"1079",1988,"Jordan",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"1080",1988,"Korea",8,0,7,0,0,0,0,0,0,0,8,0,1,3,0,0,2,2,0,2,0,0
"1081",1988,"Kuwait",4,0,3,0,2,0,0,1,0,0,4,0,0,0,0,2,0,0,1,4,0,0
"1082",1988,"Lebanon",125,8,105,2,176,1,3,601,0,0,94,1,14,5,2,1,46,16,8,87,0,33
"1083",1988,"Lesotho",1,1,1,0,4,0,0,11,0,0,1,0,0,0,1,0,0,0,0,0,0,1
"1084",1988,"Malaysia",4,0,4,0,9,0,0,2,0,0,4,0,0,0,0,1,1,1,0,2,0,2
"1085",1988,"Maldives",1,1,1,0,19,0,0,100,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"1086",1988,"Martinique",1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1087",1988,"Mauritius",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1088",1988,"Mexico",3,0,3,0,2,0,0,0,0,0,2,0,1,0,0,0,0,1,1,2,0,1
"1089",1988,"Mozambique",16,0,16,0,145,0,0,163,0,0,16,0,0,0,0,0,1,0,6,9,0,7
"1090",1988,"Myanmar (Burma)",23,0,22,0,93,0,0,247,0,0,22,0,0,1,5,0,1,0,6,11,0,11
"1091",1988,"Namibia",17,0,16,0,25,0,0,80,0,0,17,0,1,0,0,0,5,4,1,16,0,0
"1092",1988,"Netherlands",4,0,4,0,4,0,0,6,0,0,1,0,0,0,0,0,2,0,1,2,0,2
"1093",1988,"New Caledonia",9,1,6,0,22,0,0,11,0,0,3,0,1,0,0,0,0,0,1,2,0,6
"1094",1988,"Nicaragua",62,1,62,0,208,0,0,78,1,0,60,0,7,0,0,0,36,4,7,10,0,51
"1095",1988,"Nigeria",2,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"1096",1988,"Pakistan",44,0,41,0,136,2,0,266,0,0,37,0,1,1,1,2,3,3,22,34,0,6
"1097",1988,"Panama",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"1098",1988,"Peru",355,3,344,0,855,2,0,246,1,0,273,0,74,2,4,2,42,56,51,145,1,186
"1099",1988,"Philippines",210,4,195,0,550,0,0,256,1,0,111,0,60,3,5,0,52,18,17,24,0,171
"1100",1988,"Portugal",2,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
"1101",1988,"Saudi Arabia",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"1102",1988,"Senegal",3,0,3,0,2,0,0,4,0,0,3,0,2,0,0,0,0,0,0,2,0,1
"1103",1988,"Somalia",2,0,2,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,2,0,0,2
"1104",1988,"South Africa",245,0,230,0,152,0,28,606,0,4,220,0,76,0,1,1,13,33,28,177,0,31
"1105",1988,"Spain",151,1,134,0,25,0,0,144,0,0,129,1,25,2,0,0,4,54,18,122,0,18
"1106",1988,"Sri Lanka",350,2,337,0,885,0,0,981,0,0,235,0,72,0,4,0,86,15,34,95,0,223
"1107",1988,"Sudan",10,0,9,0,58,0,0,28,3,0,8,0,2,0,0,0,2,1,3,1,0,9
"1108",1988,"Suriname",9,0,8,0,6,0,0,4,0,0,8,0,0,0,0,2,5,2,0,0,0,7
"1109",1988,"Switzerland",4,1,2,0,0,0,0,5,2,0,3,1,0,1,0,1,0,2,0,2,0,0
"1110",1988,"Thailand",5,1,3,0,10,0,0,2,0,0,3,0,0,0,1,1,0,0,1,3,0,2
"1111",1988,"Turkey",42,1,39,0,102,0,0,21,0,0,30,0,3,3,0,0,3,9,11,7,0,23
"1112",1988,"Uganda",15,0,14,0,160,0,0,22,0,0,10,0,3,0,2,0,3,2,2,2,0,13
"1113",1988,"United Kingdom",181,1,137,0,372,189,3,263,0,0,127,0,13,0,1,1,53,34,29,96,0,52
"1114",1988,"United States",27,0,22,0,1,0,0,1,0,0,22,0,2,0,1,0,4,10,1,14,2,2
"1115",1988,"Venezuela",10,0,9,0,41,0,0,5,0,0,9,1,2,0,0,0,6,1,0,3,0,6
"1116",1988,"West Bank and Gaza Strip",18,0,15,0,10,0,0,13,0,0,13,0,3,0,0,0,6,1,5,6,0,5
"1117",1988,"Yemen",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"1118",1988,"Zambia",5,0,5,0,9,0,0,18,0,0,5,0,0,0,0,0,0,0,2,4,0,1
"1119",1988,"Zimbabwe",1,0,1,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"1120",1989,"Afghanistan",10,0,6,0,10,0,0,84,0,0,9,0,0,0,0,0,0,4,4,9,0,0
"1121",1989,"Angola",12,0,12,0,88,0,0,10,0,0,8,0,0,0,0,0,1,2,4,8,0,4
"1122",1989,"Argentina",32,0,27,0,26,0,0,17,0,0,30,0,11,0,2,0,8,4,3,23,0,8
"1123",1989,"Australia",2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1
"1124",1989,"Austria",2,0,2,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
"1125",1989,"Bangladesh",36,2,35,0,131,0,0,196,0,0,25,0,2,0,0,1,7,1,15,17,0,17
"1126",1989,"Belgium",7,1,6,0,4,0,0,3,0,0,2,1,2,2,1,0,0,0,0,2,0,4
"1127",1989,"Bolivia",40,0,37,0,2,0,0,0,0,0,39,0,23,2,3,0,0,1,4,38,0,1
"1128",1989,"Botswana",2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0
"1129",1989,"Brazil",5,1,3,0,1,0,0,0,0,0,2,1,0,1,0,0,1,2,1,2,0,3
"1130",1989,"Cambodia",2,0,2,0,11,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,1
"1131",1989,"Canada",1,0,1,1,15,0,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"1132",1989,"Chile",146,0,135,0,19,0,0,20,0,0,137,0,19,5,12,0,8,20,10,99,0,35
"1133",1989,"China",3,0,1,0,20,0,0,12,0,0,1,0,0,0,0,2,0,0,0,2,0,0
"1134",1989,"Colombia",492,29,475,0,751,0,14,510,3,0,347,1,104,1,8,8,49,131,52,243,0,213
"1135",1989,"Costa Rica",1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1136",1989,"Cyprus",6,0,5,0,1,0,0,1,0,0,5,0,2,0,0,1,1,1,1,5,0,1
"1137",1989,"Czechoslovakia",4,0,3,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,2,0,1
"1138",1989,"Denmark",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"1139",1989,"Dominican Republic",11,0,11,0,1,0,0,2,0,0,11,0,0,1,0,0,0,3,7,11,0,0
"1140",1989,"Ecuador",14,2,14,0,9,0,0,2,0,0,10,1,2,3,1,0,1,3,1,7,0,7
"1141",1989,"Egypt",7,0,4,0,1,0,0,1,0,0,6,0,2,2,0,0,0,2,0,4,0,1
"1142",1989,"El Salvador",356,2,343,0,350,1,0,612,3,0,326,0,27,2,4,0,153,32,23,152,0,181
"1143",1989,"Ethiopia",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1144",1989,"Fiji",2,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
"1145",1989,"France",25,1,24,0,3,0,0,2,0,0,23,0,5,2,3,0,2,6,3,16,0,1
"1146",1989,"Germany",22,0,17,0,5,0,0,8,0,0,18,0,2,0,0,0,7,9,2,9,0,3
"1147",1989,"Greece",50,0,41,0,4,0,1,5,0,0,45,0,20,0,0,0,3,15,4,37,0,4
"1148",1989,"Guatemala",79,1,75,0,43,0,0,70,1,0,62,0,10,2,2,0,18,10,17,34,0,40
"1149",1989,"Haiti",3,0,3,0,0,0,0,9,0,0,2,0,1,0,0,1,0,0,1,2,0,1
"1150",1989,"Honduras",29,0,26,0,9,0,1,22,10,1,21,0,8,1,0,0,6,4,3,18,0,11
"1151",1989,"Hong Kong",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"1152",1989,"Hungary",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"1153",1989,"India",324,5,311,0,874,0,0,769,0,0,206,0,36,0,4,2,13,21,98,107,0,197
"1154",1989,"Indonesia",2,0,2,0,85,0,0,27,0,0,2,0,0,0,0,0,2,0,0,1,0,1
"1155",1989,"Iran",6,0,5,0,14,0,0,0,0,0,5,0,0,1,0,0,4,0,0,1,0,5
"1156",1989,"Iraq",4,0,4,0,0,0,0,25,0,0,4,0,0,2,0,0,1,0,1,3,0,1
"1157",1989,"Ireland",3,1,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3
"1158",1989,"Israel",87,3,66,1,43,1,0,75,7,0,58,0,6,2,1,0,13,6,45,36,0,15
"1159",1989,"Italy",15,0,13,0,0,0,0,1,0,0,14,0,1,0,0,0,1,9,2,6,0,1
"1160",1989,"Japan",13,0,10,0,2,0,0,1,0,0,11,0,5,1,0,1,1,2,2,6,0,0
"1161",1989,"Kenya",4,0,4,0,4,0,0,5,0,0,4,0,0,0,0,0,0,1,0,1,0,2
"1162",1989,"Korea",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"1163",1989,"Laos",1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"1164",1989,"Lebanon",141,2,133,0,113,1,0,364,0,0,113,0,13,4,3,1,71,10,14,74,0,62
"1165",1989,"Malaysia",2,0,2,0,0,0,0,8,0,0,2,0,1,1,0,0,0,0,0,2,0,0
"1166",1989,"Mauritius",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1167",1989,"Mexico",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"1168",1989,"Mozambique",64,1,64,0,710,0,0,275,0,0,60,0,1,0,1,0,17,6,23,9,0,52
"1169",1989,"Myanmar (Burma)",24,0,24,0,80,0,0,70,0,0,23,0,2,0,0,1,1,2,9,10,0,12
"1170",1989,"Namibia",11,0,10,0,1,0,0,7,0,0,10,0,1,4,0,1,0,0,0,3,0,7
"1171",1989,"Netherlands",5,0,4,0,0,0,0,5,0,0,5,0,0,4,0,0,0,0,1,5,0,0
"1172",1989,"New Caledonia",1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"1173",1989,"Nicaragua",21,1,21,0,48,0,0,24,0,0,20,0,1,0,0,0,8,2,7,0,0,21
"1174",1989,"Niger",1,0,1,0,171,7,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"1175",1989,"Pakistan",45,0,43,0,56,0,0,248,0,0,37,0,4,0,0,2,0,11,14,32,0,12
"1176",1989,"Panama",2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0
"1177",1989,"Papua New Guinea",24,0,20,0,13,0,0,25,0,0,17,0,5,0,0,0,1,5,0,6,0,16
"1178",1989,"Peru",630,3,611,0,1502,1,0,340,0,0,454,0,143,7,4,1,37,68,101,276,0,321
"1179",1989,"Philippines",156,6,149,0,393,4,0,323,0,0,91,1,26,2,2,0,37,27,20,36,0,112
"1180",1989,"Portugal",1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1181",1989,"Qatar",1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"1182",1989,"Saudi Arabia",3,0,3,0,1,0,0,16,0,0,3,0,0,0,3,0,0,0,0,3,0,0
"1183",1989,"Somalia",2,0,2,0,30,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0
"1184",1989,"South Africa",149,0,138,1,57,0,4,141,0,0,131,0,29,0,1,0,7,14,32,113,0,20
"1185",1989,"Soviet Union",7,0,5,0,6,0,0,27,0,0,7,0,0,0,0,0,0,1,2,6,0,1
"1186",1989,"Spain",142,1,102,0,29,0,0,35,0,0,113,0,10,0,0,0,8,56,6,104,0,15
"1187",1989,"Sri Lanka",510,5,495,0,1822,0,1,740,0,0,348,0,84,1,6,0,93,59,84,85,0,314
"1188",1989,"Sudan",8,1,8,0,14,0,0,1,0,0,6,0,2,1,1,0,1,0,0,2,0,5
"1189",1989,"Suriname",17,0,16,0,14,0,0,6,0,0,14,0,0,0,0,1,1,3,6,2,0,13
"1190",1989,"Swaziland",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"1191",1989,"Sweden",3,0,2,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,1,1,0,0
"1192",1989,"Syria",1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"1193",1989,"Thailand",16,0,16,0,35,0,0,51,0,0,13,0,3,1,0,0,0,4,3,9,0,6
"1194",1989,"Trinidad and Tobago",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
"1195",1989,"Turkey",114,3,111,0,232,0,0,53,0,0,100,0,5,6,0,1,20,16,37,29,0,81
"1196",1989,"Uganda",15,0,15,0,72,0,0,37,0,0,12,0,3,0,0,0,0,5,5,1,0,13
"1197",1989,"United Arab Emirates",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"1198",1989,"United Kingdom",163,0,114,0,66,1,0,174,0,3,116,0,13,1,2,3,38,30,24,101,0,47
"1199",1989,"United States",42,0,33,0,3,2,0,14,12,0,32,0,7,0,0,0,3,14,4,19,1,3
"1200",1989,"Uruguay",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"1201",1989,"Venezuela",8,0,7,0,14,0,0,0,0,0,6,0,4,0,0,0,3,0,1,5,0,3
"1202",1989,"West Bank and Gaza Strip",100,3,90,0,72,2,0,30,0,0,30,0,5,2,0,0,13,6,65,7,0,30
"1203",1989,"Yugoslavia",3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0
"1204",1989,"Zambia",18,0,18,0,33,0,0,11,0,0,16,0,3,0,0,0,0,3,7,10,0,7
"1205",1989,"Zimbabwe",3,0,3,0,21,0,0,9,0,0,2,0,0,0,0,0,0,0,3,0,0,3
"1206",1990,"Afghanistan",2,0,2,0,12,0,0,122,0,0,2,0,2,0,0,0,0,0,0,2,0,0
"1207",1990,"Albania",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"1208",1990,"Algeria",2,0,1,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
"1209",1990,"Angola",205,0,201,0,147,0,2,217,0,0,203,0,1,0,0,1,4,11,15,186,0,18
"1210",1990,"Argentina",31,1,26,0,1,0,0,1,0,0,30,0,6,0,0,0,1,20,4,30,0,1
"1211",1990,"Austria",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"1212",1990,"Bangladesh",22,0,22,0,66,0,0,132,0,0,14,0,5,0,0,0,1,0,12,5,1,14
"1213",1990,"Belgium",2,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
"1214",1990,"Bolivia",11,0,10,0,6,0,0,33,0,0,11,0,5,1,1,0,1,1,2,11,0,0
"1215",1990,"Botswana",1,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"1216",1990,"Brazil",7,0,6,0,3,0,0,4,0,0,3,0,3,1,0,0,0,0,1,1,0,6
"1217",1990,"Bulgaria",5,0,5,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,3,0,0
"1218",1990,"Cambodia",2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0
"1219",1990,"Chile",161,0,155,0,8,0,0,38,5,0,154,0,17,2,27,0,8,42,18,133,0,22
"1220",1990,"China",1,0,1,0,2,0,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"1221",1990,"Colombia",349,15,333,0,694,0,1,747,1,0,171,1,62,1,6,1,21,44,61,98,0,233
"1222",1990,"Congo (Republic of the)",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"1223",1990,"Costa Rica",1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"1224",1990,"Cyprus",11,0,10,0,0,0,0,2,0,0,10,0,2,0,1,0,1,2,2,11,0,0
"1225",1990,"Czechoslovakia",1,0,1,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"1226",1990,"Djibouti",1,0,1,0,1,0,0,14,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"1227",1990,"Dominican Republic",2,0,2,0,3,0,0,3,0,0,2,0,1,0,0,0,0,0,0,2,0,0
"1228",1990,"Ecuador",8,0,8,0,3,0,0,6,0,0,8,0,3,0,2,0,1,0,1,7,0,1
